Order ID,OrderMonth,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
MX-2014-MP1796582-41775,5,16/05/2014,16/05/2014,Same Day,MP-1796582,Corporate,Hermosillo,Sonora,Mexico,Central America,LATAM,FUR-CH-5456,Furniture,Chairs,"Office Star Swivel Stool, Red",463.84,5,0.2,46.34,78.646,High
ES-2014-MP1796545-41972,11,29/11/2014,01/12/2014,Second Class,MP-1796545,Corporate,Arles,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-ST-6049,Office Supplies,Storage,"Smead Lockers, Wire Frame",710.96,4,0.1,-7.96,78.15,High
ES-2014-MP1796545-41972,11,29/11/2014,01/12/2014,Second Class,MP-1796545,Corporate,Arles,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-ST-6046,Office Supplies,Storage,"Smead Lockers, Blue",535.73,3,0.1,41.63,74.8,High
MX-2015-MP1796531-42193,7,08/07/2015,12/07/2015,Standard Class,MP-1796531,Corporate,Santiago de Cuba,Santiago de Cuba,Cuba,Caribbean,LATAM,FUR-BO-3906,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",409.8,5,0,73.7,72.279,High
ID-2015-MP17965144-42008,1,04/01/2015,08/01/2015,Second Class,MP-17965144,Corporate,Hanoi,Thủ Dô Hà Nội,Vietnam,Southeastern Asia,Asia Pacific,FUR-CH-4544,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",327.58,3,0.27,-76.34,58.53,High
IT-2013-MP1796548-41469,7,14/07/2013,16/07/2013,First Class,MP-1796548,Corporate,Norderstedt,Schleswig-Holstein,Germany,Western Europe,Europe,FUR-CH-4531,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black",426.25,1,0.1,89.98,53.74,Medium
IT-2014-MP1796545-41957,11,14/11/2014,16/11/2014,First Class,MP-1796545,Corporate,Pertuis,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-PA-6613,Office Supplies,Paper,"Xerox Message Books, 8.5 x 11",196.08,8,0,44.88,50.98,High
IT-2014-MP1796545-41957,11,14/11/2014,16/11/2014,First Class,MP-1796545,Corporate,Pertuis,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-AP-3569,Office Supplies,Appliances,"Breville Coffee Grinder, White",162,3,0.1,-12.6,43.75,High
ES-2013-MP17965120-41591,11,13/11/2013,19/11/2013,Standard Class,MP-17965120,Corporate,Irun,Basque Country,Spain,Southern Europe,Europe,OFF-BI-4818,Office Supplies,Binders,"Ibico Binding Machine, Recycled",258.9,5,0,46.5,37.34,Low
IT-2014-MP1796562-41903,9,21/09/2014,24/09/2014,First Class,MP-1796562,Corporate,Dublin,Dublin,Ireland,Northern Europe,Europe,TEC-PH-3141,Technology,Phones,"Apple Office Telephone, VoIP",163.43,5,0.5,-39.23,36.6,Critical
MX-2015-MP1796518-42189,7,04/07/2015,08/07/2015,Standard Class,MP-1796518,Corporate,Manaus,Amazonas,Brazil,South America,LATAM,TEC-AC-5123,Technology,Accessories,"Logitech Memory Card, Programmable",489.44,7,0,43.96,35.082,Medium
ES-2015-MP1796564-42245,8,29/08/2015,05/09/2015,Standard Class,MP-1796564,Corporate,Rome,Lazio,Italy,Southern Europe,Europe,OFF-AR-3554,Office Supplies,Art,"Boston Sketch Pad, Fluorescent",249.3,5,0,0,34.62,Low
IT-2014-MP1796545-41957,11,14/11/2014,16/11/2014,First Class,MP-1796545,Corporate,Pertuis,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-PA-4470,Office Supplies,Paper,"Green Bar Memo Slips, 8.5 x 11",168.72,8,0,82.56,34.56,High
ES-2014-MP1796545-41972,11,29/11/2014,01/12/2014,Second Class,MP-1796545,Corporate,Arles,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-AR-3554,Office Supplies,Art,"Boston Sketch Pad, Fluorescent",149.58,3,0,0,33.69,High
ES-2015-MS1798048-42227,8,11/08/2015,16/08/2015,Second Class,MS-1798048,Corporate,Munster,Lower Saxony,Germany,Western Europe,Europe,TEC-PH-5839,Technology,Phones,"Samsung Smart Phone, Cordless",4473,7,0,313.11,604.4,Medium
IN-2014-MS1798058-41801,6,11/06/2014,17/06/2014,Standard Class,MS-1798058,Corporate,Hyderabad,Telangana,India,Southern Asia,Asia Pacific,TEC-PH-5269,Technology,Phones,"Motorola Smart Phone, with Caller ID",2582.16,4,0,361.44,208.88,Medium
IN-2014-MS1798058-41867,8,16/08/2014,18/08/2014,Second Class,MS-1798058,Corporate,Nagpur,Maharashtra,India,Southern Asia,Asia Pacific,TEC-CO-5992,Technology,Copiers,"Sharp Copy Machine, Laser",1195.2,5,0,585.6,93.95,Critical
US-2012-MS17980143-41195,10,13/10/2012,17/10/2012,Standard Class,MS-17980143,Corporate,Baruta,Miranda,Venezuela,South America,LATAM,OFF-ST-4080,Office Supplies,Storage,"Eldon Lockers, Single Width",712.58,9,0.4,-451.48,74.565,High
US-2014-MS179805-41748,4,19/04/2014,22/04/2014,Second Class,MS-179805,Corporate,Buenos Aires,Buenos Aires,Argentina,South America,LATAM,FUR-CH-5379,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",915.9,5,0.4,-15.3,73.363,Medium
MX-2014-MS1798018-41832,7,12/07/2014,17/07/2014,Standard Class,MS-1798018,Corporate,Campo Grande,Mato Grosso do Sul,Brazil,South America,LATAM,FUR-BO-4861,Furniture,Bookcases,"Ikea Library with Doors, Mobile",731.82,3,0,146.34,69.02,Medium
ES-2015-MS1798045-42154,5,30/05/2015,03/06/2015,Standard Class,MS-1798045,Corporate,La Teste-de-Buch,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,OFF-ST-4266,Office Supplies,Storage,"Fellowes Lockers, Blue",1119.58,6,0.1,198.88,58.07,Medium
US-2015-MS1798055-42277,9,30/09/2015,02/10/2015,First Class,MS-1798055,Corporate,Tegucigalpa,Francisco Morazán,Honduras,Central America,LATAM,FUR-TA-5055,Furniture,Tables,"Lesro Computer Table, Fully Assembled",257,3,0.7,-599.68,55.742,Medium
US-2014-MS179805-41748,4,19/04/2014,22/04/2014,Second Class,MS-179805,Corporate,Buenos Aires,Buenos Aires,Argentina,South America,LATAM,FUR-CH-5793,Furniture,Chairs,"SAFCO Rocking Chair, Adjustable",384.72,7,0.4,6.3,42.826,Medium
IT-2015-MA1799548-42080,3,17/03/2015,21/03/2015,Second Class,MA-1799548,Home Office,Duisburg,North Rhine-Westphalia,Germany,Western Europe,Europe,TEC-CO-4780,Technology,Copiers,"HP Ink, Laser",1029.6,8,0,205.92,191.64,High
IN-2015-MA1799527-42250,9,03/09/2015,07/09/2015,Standard Class,MA-1799527,Home Office,Yueyang,Hunan,China,Eastern Asia,Asia Pacific,FUR-BO-5787,Furniture,Bookcases,"Safco Library with Doors, Pine",1173.42,3,0,129.06,93.74,Medium
AO-2012-MA79954-40928,1,20/01/2012,20/01/2012,Same Day,MA-79954,Home Office,Luanda,Luanda,Angola,Central Africa,Africa,FUR-BO-3627,Furniture,Bookcases,"Bush Classic Bookcase, Traditional",825.36,2,0,338.34,88.97,High
IN-2013-MA1799559-41314,2,09/02/2013,12/02/2013,First Class,MA-1799559,Home Office,Medan,Sumatera Utara,Indonesia,Southeastern Asia,Asia Pacific,FUR-CH-4523,Furniture,Chairs,"Harbour Creations Chairmat, Black",406.29,8,0.27,-89.07,86.67,Medium
IN-2013-MA1799559-41314,2,09/02/2013,12/02/2013,First Class,MA-1799559,Home Office,Medan,Sumatera Utara,Indonesia,Southeastern Asia,Asia Pacific,TEC-MA-5003,Technology,Machines,"Konica Card Printer, Red",1144.2,8,0.17,206.76,68.89,Medium
IT-2015-MA1799548-42080,3,17/03/2015,21/03/2015,Second Class,MA-1799548,Home Office,Duisburg,North Rhine-Westphalia,Germany,Western Europe,Europe,OFF-ST-6031,Office Supplies,Storage,"Smead File Cart, Blue",344.17,3,0.1,-34.46,60.99,High
US-2014-MA1799536-41947,11,04/11/2014,06/11/2014,Second Class,MA-1799536,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean,LATAM,FUR-BO-5777,Furniture,Bookcases,"Safco Floating Shelf Set, Metal",706.32,9,0.4,-459.18,60.501,High
US-2014-MA1799536-41947,11,04/11/2014,06/11/2014,Second Class,MA-1799536,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean,LATAM,TEC-CO-5990,Technology,Copiers,"Sharp Copy Machine, Color",384.38,3,0.202,-87.7,48.167,High
IT-2015-ME1801045-42222,8,06/08/2015,08/08/2015,Second Class,ME-1801045,Corporate,Paris,Ile-de-France,France,Western Europe,Europe,FUR-TA-3351,Furniture,Tables,"Barricks Round Table, with Bottom Storage",1629.91,5,0.35,-802.49,148.41,Medium
ES-2014-ME1801045-41959,11,16/11/2014,19/11/2014,First Class,ME-1801045,Corporate,Dreux,Centre-Val de Loire,France,Western Europe,Europe,FUR-FU-4034,Furniture,Furnishings,"Eldon Clock, Black",339.12,6,0,94.86,143.23,Critical
MX-2014-ME1801082-41934,10,22/10/2014,25/10/2014,First Class,ME-1801082,Corporate,Culiacán,Sinaloa,Mexico,Central America,LATAM,TEC-CO-3604,Technology,Copiers,"Brother Personal Copier, Color",672.19,7,0.002,240.99,112.505,Medium
IN-2014-ME1801021-41935,10,23/10/2014,26/10/2014,Second Class,ME-1801021,Corporate,Phnom Penh,Phnom Penh,Cambodia,Southeastern Asia,Asia Pacific,FUR-CH-5757,Furniture,Chairs,"SAFCO Chairmat, Black",344.34,6,0,58.5,79.07,Critical
IN-2013-ME1801027-41322,2,17/02/2013,21/02/2013,Standard Class,ME-1801027,Corporate,Yantai,Shandong,China,Eastern Asia,Asia Pacific,FUR-CH-5441,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",930,2,0,158.1,78.06,Medium
ES-2012-ME18010120-40949,2,10/02/2012,15/02/2012,Standard Class,ME-18010120,Corporate,Coslada,Madrid,Spain,Southern Europe,Europe,FUR-BO-3892,Furniture,Bookcases,"Dania Classic Bookcase, Traditional",821.52,2,0,353.22,67.95,High
US-2013-ME1801036-41409,5,15/05/2013,22/05/2013,Standard Class,ME-1801036,Corporate,San Pedro de Macorís,San Pedro de Macorís,Dominican Republic,Caribbean,LATAM,FUR-BO-4862,Furniture,Bookcases,"Ikea Library with Doors, Pine",291.79,2,0.4,-165.37,63.347,Low
ES-2014-ME1801045-41959,11,16/11/2014,19/11/2014,First Class,ME-1801045,Corporate,Dreux,Centre-Val de Loire,France,Western Europe,Europe,OFF-ST-6248,Office Supplies,Storage,"Tenex File Cart, Single Width",242.3,2,0.1,99.56,62.15,Critical
IT-2015-ME18010124-42235,8,19/08/2015,22/08/2015,First Class,ME-18010124,Corporate,Gothenburg,Västra Götaland,Sweden,Northern Europe,Europe,OFF-ST-6033,Office Supplies,Storage,"Smead File Cart, Single Width",256.86,4,0.5,-251.82,58.82,High
IT-2015-ME1801045-42222,8,06/08/2015,08/08/2015,Second Class,ME-1801045,Corporate,Paris,Ile-de-France,France,Western Europe,Europe,TEC-CO-3587,Technology,Copiers,"Brother Copy Machine, Color",448.34,2,0.15,147.68,42.3,Medium
ES-2014-ME1801045-41959,11,16/11/2014,19/11/2014,First Class,ME-1801045,Corporate,Dreux,Centre-Val de Loire,France,Western Europe,Europe,TEC-PH-3132,Technology,Phones,"Apple Headset, Cordless",194.08,3,0.15,13.63,35.14,Critical
ES-2014-ME1801048-41702,3,04/03/2014,06/03/2014,Second Class,ME-1801048,Corporate,Essen,North Rhine-Westphalia,Germany,Western Europe,Europe,OFF-SU-4120,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip",144.6,5,0,7.2,33.49,Critical
IN-2013-MH180257-41443,6,18/06/2013,20/06/2013,Second Class,MH-180257,Consumer,Adelaide,South Australia,Australia,Oceania,Asia Pacific,OFF-ST-6282,Office Supplies,Storage,"Tenex Trays, Industrial",689.09,14,0.1,-53.89,204.72,Critical
MX-2015-MH1802539-42349,12,11/12/2015,11/12/2015,Same Day,MH-1802539,Consumer,Mejicanos,San Salvador,El Salvador,Central America,LATAM,TEC-PH-3129,Technology,Phones,"Apple Audio Dock, VoIP",556.6,5,0,22.2,134.58,Critical
IT-2015-MH1802545-42187,7,02/07/2015,06/07/2015,Standard Class,MH-1802545,Consumer,Villejuif,Ile-de-France,France,Western Europe,Europe,FUR-BO-3886,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",907.01,7,0.1,-30.43,71.53,High
IT-2015-MH1802564-42024,1,20/01/2015,24/01/2015,Standard Class,MH-1802564,Consumer,Naples,Campania,Italy,Southern Europe,Europe,OFF-ST-6248,Office Supplies,Storage,"Tenex File Cart, Single Width",565.36,7,0.4,65.77,67.43,High
IN-2013-MH180257-41443,6,18/06/2013,20/06/2013,Second Class,MH-180257,Consumer,Adelaide,South Australia,Australia,Oceania,Asia Pacific,TEC-PH-3790,Technology,Phones,"Cisco Headset, Cordless",328.64,4,0.1,51.08,60.25,Critical
ES-2015-MH1802564-42296,10,19/10/2015,25/10/2015,Standard Class,MH-1802564,Consumer,Brescia,Lombardy,Italy,Southern Europe,Europe,FUR-BO-4852,Furniture,Bookcases,"Ikea Corner Shelving, Metal",490.08,4,0,19.56,53.6,Low
IT-2013-MH1802548-41380,4,16/04/2013,21/04/2013,Standard Class,MH-1802548,Consumer,Erfurt,Thuringia,Germany,Western Europe,Europe,FUR-CH-5773,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",835.06,2,0.1,-27.86,44.75,High
MX-2015-MH1802582-42283,10,06/10/2015,12/10/2015,Standard Class,MH-1802582,Consumer,Mérida,Yucatán,Mexico,Central America,LATAM,FUR-CH-4532,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Red",1015.17,4,0.2,329.89,43.022,Medium
MX-2015-MH1802582-42283,10,06/10/2015,12/10/2015,Standard Class,MH-1802582,Consumer,Mérida,Yucatán,Mexico,Central America,LATAM,OFF-ST-6263,Office Supplies,Storage,"Tenex Lockers, Single Width",408.36,3,0,77.58,42.543,Medium
IV-2014-MH802529-41709,3,11/03/2014,14/03/2014,Second Class,MH-802529,Consumer,Korhogo,Savanes,Cote d'Ivoire,Western Africa,Africa,TEC-MA-5577,Technology,Machines,"Panasonic Receipt Printer, White",238.62,2,0,83.46,36.96,High
ES-2015-MH1802545-42111,4,17/04/2015,23/04/2015,Standard Class,MH-1802545,Consumer,Hayange,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,OFF-AR-3453,Office Supplies,Art,"BIC Highlighters, Fluorescent",282.66,14,0,93.24,35.39,Medium
IT-2015-MH1802564-42024,1,20/01/2015,24/01/2015,Standard Class,MH-1802564,Consumer,Naples,Campania,Italy,Southern Europe,Europe,OFF-ST-5703,Office Supplies,Storage,"Rogers Lockers, Wire Frame",252.83,2,0.4,-63.25,33.46,High
IN-2012-ML180407-40957,2,18/02/2012,21/02/2012,Second Class,ML-180407,Corporate,Brisbane,Queensland,Australia,Oceania,Asia Pacific,TEC-PH-3785,Technology,Phones,"Cisco Audio Dock, Full Size",825.12,5,0.1,54.87,161.63,High
IN-2013-ML1804059-41513,8,27/08/2013,27/08/2013,Same Day,ML-1804059,Corporate,Jakarta,Jakarta,Indonesia,Southeastern Asia,Asia Pacific,TEC-CO-5996,Technology,Copiers,"Sharp Fax and Copier, Laser",627.19,4,0.07,269.71,146.35,Medium
ES-2014-ML1804045-41972,11,29/11/2014,06/12/2014,Standard Class,ML-1804045,Corporate,Paris,Ile-de-France,France,Western Europe,Europe,FUR-CH-5774,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",2478.6,6,0.1,1018.98,116.48,Medium
ES-2012-ML1804045-41124,8,03/08/2012,05/08/2012,Second Class,ML-1804045,Corporate,Aix-en-Provence,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-AR-3527,Office Supplies,Art,"Boston Canvas, Fluorescent",439.2,8,0,78.96,95.76,Critical
IT-2012-ML18040124-41038,5,09/05/2012,11/05/2012,Second Class,ML-18040124,Corporate,Stockholm,Stockholm,Sweden,Northern Europe,Europe,OFF-ST-6264,Office Supplies,Storage,"Tenex Lockers, Wire Frame",609.66,6,0.5,-231.84,71.32,Critical
IN-2013-ML1804078-41434,6,09/06/2013,13/06/2013,Standard Class,ML-1804078,Corporate,Kota Kinabalu,Sabah,Malaysia,Southeastern Asia,Asia Pacific,FUR-BO-3896,Furniture,Bookcases,"Dania Corner Shelving, Traditional",366.21,3,0,36.54,61.16,High
IV-2015-ML804029-42237,8,21/08/2015,25/08/2015,Standard Class,ML-804029,Corporate,Abidjan,Lagunes,Cote d'Ivoire,Western Africa,Africa,FUR-BO-5761,Furniture,Bookcases,"Safco Classic Bookcase, Mobile",881.34,2,0,334.86,56.62,Medium
MX-2014-ML1804018-41914,10,02/10/2014,04/10/2014,Second Class,ML-1804018,Corporate,Osasco,São Paulo,Brazil,South America,LATAM,TEC-AC-5204,Technology,Accessories,"Memorex Memory Card, Erganomic",533.76,8,0,0,54.773,High
IN-2013-ML1804078-41434,6,09/06/2013,13/06/2013,Standard Class,ML-1804078,Corporate,Kota Kinabalu,Sabah,Malaysia,Southeastern Asia,Asia Pacific,OFF-SU-3002,Office Supplies,Supplies,"Acme Trimmer, High Speed",312.06,7,0,115.29,48.63,High
IN-2014-ML1804027-41856,8,05/08/2014,06/08/2014,First Class,ML-1804027,Corporate,Shanghai,Shanghai,China,Eastern Asia,Asia Pacific,OFF-AP-4952,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Black",209.7,3,0,0,37.3,High
ES-2012-MM1805548-41259,12,16/12/2012,20/12/2012,Standard Class,MM-1805548,Consumer,Herford,North Rhine-Westphalia,Germany,Western Europe,Europe,TEC-PH-5355,Technology,Phones,"Nokia Smart Phone, Full Size",1908.18,3,0,820.44,212.94,Medium
MX-2014-MM1805582-41901,9,19/09/2014,23/09/2014,Second Class,MM-1805582,Consumer,Irapuato,Guanajuato,Mexico,Central America,LATAM,TEC-PH-3806,Technology,Phones,"Cisco Smart Phone, Full Size",870.24,2,0,295.88,111.754,Medium
ES-2013-MM1805545-41636,12,28/12/2013,04/01/2014,Standard Class,MM-1805545,Consumer,Paris,Ile-de-France,France,Western Europe,Europe,TEC-CO-4573,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",324.82,2,0.15,34.36,63.05,Low
ES-2012-MM1805548-41259,12,16/12/2012,20/12/2012,Standard Class,MM-1805548,Consumer,Herford,North Rhine-Westphalia,Germany,Western Europe,Europe,OFF-ST-4267,Office Supplies,Storage,"Fellowes Lockers, Industrial",748.12,4,0.1,282.52,62.01,Medium
ES-2012-MM180558-41098,7,08/07/2012,12/07/2012,Standard Class,MM-180558,Consumer,Linz,Upper Austria,Austria,Western Europe,Europe,OFF-AP-4962,Office Supplies,Appliances,"KitchenAid Refrigerator, Silver",1057.38,2,0,412.32,58.91,Medium
RS-2012-MM8055108-41161,9,09/09/2012,09/09/2012,Same Day,MM-8055108,Consumer,Makhachkala,Dagestan,Russia,Eastern Europe,Europe,TEC-PH-5835,Technology,Phones,"Samsung Signal Booster, Cordless",139.44,1,0,57.15,44.44,Critical
ES-2015-MM18055139-42354,12,16/12/2015,21/12/2015,Standard Class,MM-18055139,Consumer,Rochdale,England,United Kingdom,Northern Europe,Europe,OFF-ST-6065,Office Supplies,Storage,"Smead Trays, Blue",387.84,8,0,50.4,37.23,Medium
SG-2014-MM8055111-41767,5,08/05/2014,14/05/2014,Standard Class,MM-8055111,Consumer,Dakar,Dakar,Senegal,Western Africa,Africa,TEC-MA-6150,Technology,Machines,"StarTech Printer, Wireless",512.34,2,0,112.68,34.26,Medium
EG-2014-MT807038-41675,2,05/02/2014,07/02/2014,Second Class,MT-807038,Home Office,Girga,Suhaj,Egypt,North Africa,Africa,FUR-BO-5951,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",2615.94,6,0,1072.44,384.41,Critical
ES-2015-MT1807045-42176,6,21/06/2015,22/06/2015,First Class,MT-1807045,Home Office,Rueil-Malmaison,Ile-de-France,France,Western Europe,Europe,FUR-BO-3902,Furniture,Bookcases,"Dania Library with Doors, Mobile",656.86,2,0.1,94.84,234.96,Critical
NI-2014-MT807095-41870,8,19/08/2014,20/08/2014,First Class,MT-807095,Home Office,Makurdi,Benue,Nigeria,Western Africa,Africa,FUR-CH-5776,Furniture,Chairs,"SAFCO Executive Leather Armchair, Set of Two",1669.25,12,0.7,-1558.15,234.85,Medium
EG-2014-MT807038-41675,2,05/02/2014,07/02/2014,Second Class,MT-807038,Home Office,Girga,Suhaj,Egypt,North Africa,Africa,OFF-ST-4267,Office Supplies,Storage,"Fellowes Lockers, Industrial",415.62,2,0,182.82,105.71,Critical
ES-2013-MT18070139-41636,12,28/12/2013,04/01/2014,Standard Class,MT-18070139,Home Office,Basildon,England,United Kingdom,Northern Europe,Europe,OFF-AP-4744,Office Supplies,Appliances,"Hoover Stove, Silver",1138.44,2,0,364.26,88.9,Medium
TU-2012-MT8070134-41066,6,06/06/2012,10/06/2012,Standard Class,MT-8070134,Home Office,Gaziantep,Gaziantep,Turkey,Western Asia,Asia Pacific,OFF-AP-4745,Office Supplies,Appliances,"Hoover Stove, White",1359.86,6,0.6,-1869.88,83.94,Medium
ES-2015-MT1807048-42237,8,21/08/2015,23/08/2015,Second Class,MT-1807048,Home Office,Moers,North Rhine-Westphalia,Germany,Western Europe,Europe,FUR-BO-3901,Furniture,Bookcases,"Dania Library with Doors, Metal",977.02,3,0.1,271.33,63.4,Medium
ES-2014-MT1807045-41999,12,26/12/2014,01/01/2015,Standard Class,MT-1807045,Home Office,Toulon,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,FUR-TA-5057,Furniture,Tables,"Lesro Conference Table, Adjustable Height",1676.55,3,0.35,309.45,56.04,Medium
ES-2014-MT1807064-41690,2,20/02/2014,27/02/2014,Standard Class,MT-1807064,Home Office,Milan,Lombardy,Italy,Southern Europe,Europe,FUR-FU-3942,Furniture,Furnishings,"Deflect-O Frame, Durable",749.49,7,0,307.23,46.77,Medium
ID-2015-MT180707-42074,3,11/03/2015,12/03/2015,First Class,MT-180707,Home Office,Launceston,Tasmania,Australia,Oceania,Asia Pacific,FUR-FU-6271,Furniture,Furnishings,"Tenex Photo Frame, Erganomic",181.66,4,0.1,-4.1,34.21,High
IN-2013-MB1808592-41378,4,14/04/2013,18/04/2013,Standard Class,MB-1808592,Consumer,Hamilton,Waikato,New Zealand,Oceania,Asia Pacific,FUR-TA-3764,Furniture,Tables,"Chromcraft Conference Table, Fully Assembled",5244.84,6,0,996.48,878.38,High
ES-2015-MB1808545-42049,2,14/02/2015,16/02/2015,First Class,MB-1808545,Consumer,Clermont-Ferrand,Auvergne,France,Western Europe,Europe,OFF-ST-6261,Office Supplies,Storage,"Tenex Lockers, Blue",734.94,4,0.1,130.62,344.98,Critical
MX-2015-MB1808582-42102,4,08/04/2015,10/04/2015,Second Class,MB-1808582,Consumer,Querétaro,Querétaro,Mexico,Central America,LATAM,TEC-AC-3403,Technology,Accessories,"Belkin Router, Erganomic",684.16,4,0,0,96.392,High
MX-2012-MB1808582-41262,12,19/12/2012,22/12/2012,Second Class,MB-1808582,Consumer,San Luis Potosí,San Luis Potosí,Mexico,Central America,LATAM,FUR-BO-3626,Furniture,Bookcases,"Bush Classic Bookcase, Pine",662.45,3,0.2,223.55,78.422,Critical
IN-2013-MB1808527-41583,11,05/11/2013,07/11/2013,First Class,MB-1808527,Consumer,Yichun,Heilongjiang,China,Eastern Asia,Asia Pacific,FUR-CH-5397,Furniture,Chairs,"Novimex Rocking Chair, Set of Two",267.36,2,0,117.6,71.02,High
HU-2014-MB808557-41886,9,04/09/2014,04/09/2014,Same Day,MB-808557,Consumer,Budapest,Budapest,Hungary,Eastern Europe,Europe,TEC-CO-3705,Technology,Copiers,"Canon Personal Copier, High-Speed",1127.52,8,0,304.32,54.72,High
MX-2014-MB1808582-41805,6,15/06/2014,19/06/2014,Standard Class,MB-1808582,Consumer,León,Guanajuato,Mexico,Central America,LATAM,TEC-CO-3687,Technology,Copiers,"Canon Fax Machine, Digital",423.19,2,0.002,41.55,50.346,High
